Unnamed: 0,id,uuid,option_a,option_b,selected,datetime,score_x,ip_hash,score_async,option_a_sorted,option_b_sorted,card_id,latest,mean,std,registered,is_bot,transitivity,count,rate,score_y,unique_uuid,n_ips,score_pred,delta,prediction,predicted_prob,rate_bots_same_ip,mean_predicted_prob,mean_prediction
29013,20886,006305a3-68b3-4f3c-b826-4223d7e9135b,76,69,76,2019-10-24 14:29:08,,cfabffb482af40b7dd084c471f3cc61014ab795e68ede61cdb0eeee84b1de2a8392d9d8d75ec660f9c425df907f95ff61cd8762ab21c4f6daa35bce2ccd6f1d3,,69,76,1069076,1,1.0,0.0,1,0,0.0263157894736842,50,0.28,0.9,1,1,0,220,0,0,0.0,0.0,0
29017,21027,006305a3-68b3-4f3c-b826-4223d7e9135b,67,9,67,2019-10-24 14:29:21,,cfabffb482af40b7dd084c471f3cc61014ab795e68ede61cdb0eeee84b1de2a8392d9d8d75ec660f9c425df907f95ff61cd8762ab21c4f6daa35bce2ccd6f1d3,,9,67,1009067,1,1.0,0.0,1,0,0.0263157894736842,50,0.28,0.9,1,1,0,220,0,0,0.0,0.0,0
29016,20983,006305a3-68b3-4f3c-b826-4223d7e9135b,57,24,57,2019-10-24 14:29:18,,cfabffb482af40b7dd084c471f3cc61014ab795e68ede61cdb0eeee84b1de2a8392d9d8d75ec660f9c425df907f95ff61cd8762ab21c4f6daa35bce2ccd6f1d3,,24,57,1024057,1,1.0,0.0,1,0,0.0263157894736842,50,0.28,0.9,1,1,0,220,0,0,0.0,0.0,0
29015,20953,006305a3-68b3-4f3c-b826-4223d7e9135b,87,16,87,2019-10-24 14:29:15,,cfabffb482af40b7dd084c471f3cc61014ab795e68ede61cdb0eeee84b1de2a8392d9d8d75ec660f9c425df907f95ff61cd8762ab21c4f6daa35bce2ccd6f1d3,,16,87,1016087,1,1.0,0.0,1,0,0.0263157894736842,50,0.28,0.9,1,1,0,220,0,0,0.0,0.0,0
29014,20911,006305a3-68b3-4f3c-b826-4223d7e9135b,12,37,37,2019-10-24 14:29:12,,cfabffb482af40b7dd084c471f3cc61014ab795e68ede61cdb0eeee84b1de2a8392d9d8d75ec660f9c425df907f95ff61cd8762ab21c4f6daa35bce2ccd6f1d3,,12,37,1012037,1,1.0,0.0,1,0,0.0263157894736842,50,0.28,0.9,1,1,0,220,0,0,0.0,0.0,0
29012,20793,006305a3-68b3-4f3c-b826-4223d7e9135b,31,87,87,2019-10-24 14:29:00,,cfabffb482af40b7dd084c471f3cc61014ab795e68ede61cdb0eeee84b1de2a8392d9d8d75ec660f9c425df907f95ff61cd8762ab21c4f6daa35bce2ccd6f1d3,,31,87,1031087,1,1.0,0.0,1,0,0.0263157894736842,50,0.28,0.9,1,1,0,220,0,0,0.0,0.0,0
29011,20752,006305a3-68b3-4f3c-b826-4223d7e9135b,53,12,12,2019-10-24 14:28:57,,cfabffb482af40b7dd084c471f3cc61014ab795e68ede61cdb0eeee84b1de2a8392d9d8d75ec660f9c425df907f95ff61cd8762ab21c4f6daa35bce2ccd6f1d3,,12,53,1012053,1,1.0,0.0,1,0,0.0263157894736842,50,0.28,0.9,1,1,0,220,0,0,0.0,0.0,0
29010,20696,006305a3-68b3-4f3c-b826-4223d7e9135b,50,52,50,2019-10-24 14:28:52,,cfabffb482af40b7dd084c471f3cc61014ab795e68ede61cdb0eeee84b1de2a8392d9d8d75ec660f9c425df907f95ff61cd8762ab21c4f6daa35bce2ccd6f1d3,,50,52,1050052,1,1.0,0.0,1,0,0.0263157894736842,50,0.28,0.9,1,1,0,220,0,0,0.0,0.0,0
29009,20629,006305a3-68b3-4f3c-b826-4223d7e9135b,84,67,67,2019-10-24 14:28:46,,cfabffb482af40b7dd084c471f3cc61014ab795e68ede61cdb0eeee84b1de2a8392d9d8d75ec660f9c425df907f95ff61cd8762ab21c4f6daa35bce2ccd6f1d3,,67,84,1067084,1,1.0,0.0,1,0,0.0263157894736842,50,0.28,0.9,1,1,0,220,0,0,0.0,0.0,0
29008,20577,006305a3-68b3-4f3c-b826-4223d7e9135b,49,41,41,2019-10-24 14:28:42,,cfabffb482af40b7dd084c471f3cc61014ab795e68ede61cdb0eeee84b1de2a8392d9d8d75ec660f9c425df907f95ff61cd8762ab21c4f6daa35bce2ccd6f1d3,,41,49,1041049,1,1.0,0.0,1,0,0.0263157894736842,50,0.28,0.9,1,1,0,220,0,0,0.0,0.0,0
29007,20525,006305a3-68b3-4f3c-b826-4223d7e9135b,31,41,41,2019-10-24 14:28:38,,cfabffb482af40b7dd084c471f3cc61014ab795e68ede61cdb0eeee84b1de2a8392d9d8d75ec660f9c425df907f95ff61cd8762ab21c4f6daa35bce2ccd6f1d3,,31,41,1031041,1,1.0,0.0,1,0,0.0263157894736842,50,0.28,0.9,1,1,0,220,0,0,0.0,0.0,0
29006,20472,006305a3-68b3-4f3c-b826-4223d7e9135b,37,35,37,2019-10-24 14:28:33,,cfabffb482af40b7dd084c471f3cc61014ab795e68ede61cdb0eeee84b1de2a8392d9d8d75ec660f9c425df907f95ff61cd8762ab21c4f6daa35bce2ccd6f1d3,,35,37,1035037,1,1.0,0.0,1,0,0.0263157894736842,50,0.28,0.9,1,1,0,220,0,0,0.0,0.0,0
29005,20446,006305a3-68b3-4f3c-b826-4223d7e9135b,82,35,82,2019-10-24 14:28:31,,cfabffb482af40b7dd084c471f3cc61014ab795e68ede61cdb0eeee84b1de2a8392d9d8d75ec660f9c425df907f95ff61cd8762ab21c4f6daa35bce2ccd6f1d3,,35,82,1035082,1,1.0,0.0,1,0,0.0263157894736842,50,0.28,0.9,1,1,0,220,0,0,0.0,0.0,0
29004,20370,006305a3-68b3-4f3c-b826-4223d7e9135b,53,89,89,2019-10-24 14:28:25,,cfabffb482af40b7dd084c471f3cc61014ab795e68ede61cdb0eeee84b1de2a8392d9d8d75ec660f9c425df907f95ff61cd8762ab21c4f6daa35bce2ccd6f1d3,,53,89,1053089,1,1.0,0.0,1,0,0.0263157894736842,50,0.28,0.9,1,1,0,220,0,0,0.0,0.0,0
29003,20314,006305a3-68b3-4f3c-b826-4223d7e9135b,31,40,40,2019-10-24 14:28:20,,cfabffb482af40b7dd084c471f3cc61014ab795e68ede61cdb0eeee84b1de2a8392d9d8d75ec660f9c425df907f95ff61cd8762ab21c4f6daa35bce2ccd6f1d3,,31,40,1031040,1,1.0,0.0,1,0,0.0263157894736842,50,0.28,0.9,1,1,0,220,0,0,0.0,0.0,0
29002,20279,006305a3-68b3-4f3c-b826-4223d7e9135b,46,68,46,2019-10-24 14:28:17,,cfabffb482af40b7dd084c471f3cc61014ab795e68ede61cdb0eeee84b1de2a8392d9d8d75ec660f9c425df907f95ff61cd8762ab21c4f6daa35bce2ccd6f1d3,,46,68,1046068,1,1.0,0.0,1,0,0.0263157894736842,50,0.28,0.9,1,1,0,220,0,0,0.0,0.0,0
29001,20237,006305a3-68b3-4f3c-b826-4223d7e9135b,67,47,67,2019-10-24 14:28:13,,cfabffb482af40b7dd084c471f3cc61014ab795e68ede61cdb0eeee84b1de2a8392d9d8d75ec660f9c425df907f95ff61cd8762ab21c4f6daa35bce2ccd6f1d3,,47,67,1047067,1,1.0,0.0,1,0,0.0263157894736842,50,0.28,0.9,1,1,0,220,0,0,0.0,0.0,0
29000,20198,006305a3-68b3-4f3c-b826-4223d7e9135b,83,34,34,2019-10-24 14:28:09,,cfabffb482af40b7dd084c471f3cc61014ab795e68ede61cdb0eeee84b1de2a8392d9d8d75ec660f9c425df907f95ff61cd8762ab21c4f6daa35bce2ccd6f1d3,,34,83,1034083,1,1.0,0.0,1,0,0.0263157894736842,50,0.28,0.9,1,1,0,220,0,0,0.0,0.0,0
28999,20159,006305a3-68b3-4f3c-b826-4223d7e9135b,15,63,15,2019-10-24 14:28:05,,cfabffb482af40b7dd084c471f3cc61014ab795e68ede61cdb0eeee84b1de2a8392d9d8d75ec660f9c425df907f95ff61cd8762ab21c4f6daa35bce2ccd6f1d3,,15,63,1015063,1,1.0,0.0,1,0,0.0263157894736842,50,0.28,0.9,1,1,0,220,0,0,0.0,0.0,0
28997,20080,006305a3-68b3-4f3c-b826-4223d7e9135b,28,63,28,2019-10-24 14:27:58,,cfabffb482af40b7dd084c471f3cc61014ab795e68ede61cdb0eeee84b1de2a8392d9d8d75ec660f9c425df907f95ff61cd8762ab21c4f6daa35bce2ccd6f1d3,,28,63,1028063,1,1.0,0.0,1,0,0.0263157894736842,50,0.28,0.9,1,1,0,220,0,0,0.0,0.0,0
29018,21065,006305a3-68b3-4f3c-b826-4223d7e9135b,56,40,40,2019-10-24 14:29:24,,cfabffb482af40b7dd084c471f3cc61014ab795e68ede61cdb0eeee84b1de2a8392d9d8d75ec660f9c425df907f95ff61cd8762ab21c4f6daa35bce2ccd6f1d3,,40,56,1040056,1,1.0,0.0,1,0,0.0263157894736842,50,0.28,0.9,1,1,0,220,0,0,0.0,0.0,0
28996,20032,006305a3-68b3-4f3c-b826-4223d7e9135b,17,31,17,2019-10-24 14:27:53,,cfabffb482af40b7dd084c471f3cc61014ab795e68ede61cdb0eeee84b1de2a8392d9d8d75ec660f9c425df907f95ff61cd8762ab21c4f6daa35bce2ccd6f1d3,,17,31,1017031,1,1.0,0.0,1,0,0.0263157894736842,50,0.28,0.9,1,1,0,220,0,0,0.0,0.0,0
29019,21133,006305a3-68b3-4f3c-b826-4223d7e9135b,41,22,22,2019-10-24 14:29:30,,cfabffb482af40b7dd084c471f3cc61014ab795e68ede61cdb0eeee84b1de2a8392d9d8d75ec660f9c425df907f95ff61cd8762ab21c4f6daa35bce2ccd6f1d3,,22,41,1022041,1,1.0,0.0,1,0,0.0263157894736842,50,0.28,0.9,1,1,0,220,0,0,0.0,0.0,0
29021,21224,006305a3-68b3-4f3c-b826-4223d7e9135b,48,50,50,2019-10-24 14:29:38,,cfabffb482af40b7dd084c471f3cc61014ab795e68ede61cdb0eeee84b1de2a8392d9d8d75ec660f9c425df907f95ff61cd8762ab21c4f6daa35bce2ccd6f1d3,,48,50,1048050,1,1.0,0.0,1,0,0.0263157894736842,50,0.28,0.9,1,1,0,220,0,0,0.0,0.0,0
29040,21996,006305a3-68b3-4f3c-b826-4223d7e9135b,24,11,24,2019-10-24 14:30:57,,cfabffb482af40b7dd084c471f3cc61014ab795e68ede61cdb0eeee84b1de2a8392d9d8d75ec660f9c425df907f95ff61cd8762ab21c4f6daa35bce2ccd6f1d3,,11,24,1011024,1,1.0,0.0,1,0,0.0263157894736842,50,0.28,0.9,1,1,0,220,0,0,0.0,0.0,0
29039,21967,006305a3-68b3-4f3c-b826-4223d7e9135b,53,37,37,2019-10-24 14:30:54,,cfabffb482af40b7dd084c471f3cc61014ab795e68ede61cdb0eeee84b1de2a8392d9d8d75ec660f9c425df907f95ff61cd8762ab21c4f6daa35bce2ccd6f1d3,,37,53,1037053,1,1.0,0.0,1,0,0.0263157894736842,50,0.28,0.9,1,1,0,220,0,0,0.0,0.0,0
29038,21935,006305a3-68b3-4f3c-b826-4223d7e9135b,27,74,74,2019-10-24 14:30:51,,cfabffb482af40b7dd084c471f3cc61014ab795e68ede61cdb0eeee84b1de2a8392d9d8d75ec660f9c425df907f95ff61cd8762ab21c4f6daa35bce2ccd6f1d3,,27,74,1027074,1,1.0,0.0,1,0,0.0263157894736842,50,0.28,0.9,1,1,0,220,0,0,0.0,0.0,0
29037,21909,006305a3-68b3-4f3c-b826-4223d7e9135b,44,2,2,2019-10-24 14:30:47,,cfabffb482af40b7dd084c471f3cc61014ab795e68ede61cdb0eeee84b1de2a8392d9d8d75ec660f9c425df907f95ff61cd8762ab21c4f6daa35bce2ccd6f1d3,,2,44,1002044,1,1.0,0.0,1,0,0.0263157894736842,50,0.28,0.9,1,1,0,220,0,0,0.0,0.0,0
29036,21870,006305a3-68b3-4f3c-b826-4223d7e9135b,5,7,7,2019-10-24 14:30:44,,cfabffb482af40b7dd084c471f3cc61014ab795e68ede61cdb0eeee84b1de2a8392d9d8d75ec660f9c425df907f95ff61cd8762ab21c4f6daa35bce2ccd6f1d3,,5,7,1005007,1,1.0,0.0,1,0,0.0263157894736842,50,0.28,0.9,1,1,0,220,0,0,0.0,0.0,0
29035,21843,006305a3-68b3-4f3c-b826-4223d7e9135b,32,38,32,2019-10-24 14:30:41,,cfabffb482af40b7dd084c471f3cc61014ab795e68ede61cdb0eeee84b1de2a8392d9d8d75ec660f9c425df907f95ff61cd8762ab21c4f6daa35bce2ccd6f1d3,,32,38,1032038,1,1.0,0.0,1,0,0.0263157894736842,50,0.28,0.9,1,1,0,220,0,0,0.0,0.0,0
29034,21809,006305a3-68b3-4f3c-b826-4223d7e9135b,90,50,50,2019-10-24 14:30:37,,cfabffb482af40b7dd084c471f3cc61014ab795e68ede61cdb0eeee84b1de2a8392d9d8d75ec660f9c425df907f95ff61cd8762ab21c4f6daa35bce2ccd6f1d3,,50,90,1050090,1,1.0,0.0,1,0,0.0263157894736842,50,0.28,0.9,1,1,0,220,0,0,0.0,0.0,0
29033,21765,006305a3-68b3-4f3c-b826-4223d7e9135b,73,21,21,2019-10-24 14:30:33,,cfabffb482af40b7dd084c471f3cc61014ab795e68ede61cdb0eeee84b1de2a8392d9d8d75ec660f9c425df907f95ff61cd8762ab21c4f6daa35bce2ccd6f1d3,,21,73,1021073,1,1.0,0.0,1,0,0.0263157894736842,50,0.28,0.9,1,1,0,220,0,0,0.0,0.0,0
29032,21741,006305a3-68b3-4f3c-b826-4223d7e9135b,70,21,21,2019-10-24 14:30:30,,cfabffb482af40b7dd084c471f3cc61014ab795e68ede61cdb0eeee84b1de2a8392d9d8d75ec660f9c425df907f95ff61cd8762ab21c4f6daa35bce2ccd6f1d3,,21,70,1021070,1,1.0,0.0,1,0,0.0263157894736842,50,0.28,0.9,1,1,0,220,0,0,0.0,0.0,0
29031,21708,006305a3-68b3-4f3c-b826-4223d7e9135b,9,77,9,2019-10-24 14:30:26,,cfabffb482af40b7dd084c471f3cc61014ab795e68ede61cdb0eeee84b1de2a8392d9d8d75ec660f9c425df907f95ff61cd8762ab21c4f6daa35bce2ccd6f1d3,,9,77,1009077,1,1.0,0.0,1,0,0.0263157894736842,50,0.28,0.9,1,1,0,220,0,0,0.0,0.0,0
29030,21663,006305a3-68b3-4f3c-b826-4223d7e9135b,33,34,33,2019-10-24 14:30:22,,cfabffb482af40b7dd084c471f3cc61014ab795e68ede61cdb0eeee84b1de2a8392d9d8d75ec660f9c425df907f95ff61cd8762ab21c4f6daa35bce2ccd6f1d3,,33,34,1033034,1,1.0,0.0,1,0,0.0263157894736842,50,0.28,0.9,1,1,0,220,0,0,0.0,0.0,0
29029,21614,006305a3-68b3-4f3c-b826-4223d7e9135b,15,20,15,2019-10-24 14:30:18,,cfabffb482af40b7dd084c471f3cc61014ab795e68ede61cdb0eeee84b1de2a8392d9d8d75ec660f9c425df907f95ff61cd8762ab21c4f6daa35bce2ccd6f1d3,,15,20,1015020,1,1.0,0.0,1,0,0.0263157894736842,50,0.28,0.9,1,1,0,220,0,0,0.0,0.0,0
29028,21555,006305a3-68b3-4f3c-b826-4223d7e9135b,63,3,3,2019-10-24 14:30:12,,cfabffb482af40b7dd084c471f3cc61014ab795e68ede61cdb0eeee84b1de2a8392d9d8d75ec660f9c425df907f95ff61cd8762ab21c4f6daa35bce2ccd6f1d3,,3,63,1003063,1,1.0,0.0,1,0,0.0263157894736842,50,0.28,0.9,1,1,0,220,0,0,0.0,0.0,0
29027,21509,006305a3-68b3-4f3c-b826-4223d7e9135b,79,76,76,2019-10-24 14:30:07,,cfabffb482af40b7dd084c471f3cc61014ab795e68ede61cdb0eeee84b1de2a8392d9d8d75ec660f9c425df907f95ff61cd8762ab21c4f6daa35bce2ccd6f1d3,,76,79,1076079,1,1.0,0.0,1,0,0.0263157894736842,50,0.28,0.9,1,1,0,220,0,0,0.0,0.0,0
29026,21481,006305a3-68b3-4f3c-b826-4223d7e9135b,63,47,63,2019-10-24 14:30:03,,cfabffb482af40b7dd084c471f3cc61014ab795e68ede61cdb0eeee84b1de2a8392d9d8d75ec660f9c425df907f95ff61cd8762ab21c4f6daa35bce2ccd6f1d3,,47,63,1047063,1,1.0,0.0,1,0,0.0263157894736842,50,0.28,0.9,1,1,0,220,0,0,0.0,0.0,0
29025,21454,006305a3-68b3-4f3c-b826-4223d7e9135b,6,43,6,2019-10-24 14:30:01,,cfabffb482af40b7dd084c471f3cc61014ab795e68ede61cdb0eeee84b1de2a8392d9d8d75ec660f9c425df907f95ff61cd8762ab21c4f6daa35bce2ccd6f1d3,,6,43,1006043,1,1.0,0.0,1,0,0.0263157894736842,50,0.28,0.9,1,1,0,220,0,0,0.0,0.0,0
29024,21419,006305a3-68b3-4f3c-b826-4223d7e9135b,23,82,23,2019-10-24 14:29:57,,cfabffb482af40b7dd084c471f3cc61014ab795e68ede61cdb0eeee84b1de2a8392d9d8d75ec660f9c425df907f95ff61cd8762ab21c4f6daa35bce2ccd6f1d3,,23,82,1023082,1,1.0,0.0,1,0,0.0263157894736842,50,0.28,0.9,1,1,0,220,0,0,0.0,0.0,0
29023,21393,006305a3-68b3-4f3c-b826-4223d7e9135b,88,13,88,2019-10-24 14:29:54,,cfabffb482af40b7dd084c471f3cc61014ab795e68ede61cdb0eeee84b1de2a8392d9d8d75ec660f9c425df907f95ff61cd8762ab21c4f6daa35bce2ccd6f1d3,,13,88,1013088,1,1.0,0.0,1,0,0.0263157894736842,50,0.28,0.9,1,1,0,220,0,0,0.0,0.0,0
29022,21361,006305a3-68b3-4f3c-b826-4223d7e9135b,31,38,31,2019-10-24 14:29:51,,cfabffb482af40b7dd084c471f3cc61014ab795e68ede61cdb0eeee84b1de2a8392d9d8d75ec660f9c425df907f95ff61cd8762ab21c4f6daa35bce2ccd6f1d3,,31,38,1031038,1,1.0,0.0,1,0,0.0263157894736842,50,0.28,0.9,1,1,0,220,0,0,0.0,0.0,0
29020,21176,006305a3-68b3-4f3c-b826-4223d7e9135b,56,8,56,2019-10-24 14:29:33,,cfabffb482af40b7dd084c471f3cc61014ab795e68ede61cdb0eeee84b1de2a8392d9d8d75ec660f9c425df907f95ff61cd8762ab21c4f6daa35bce2ccd6f1d3,,8,56,1008056,1,1.0,0.0,1,0,0.0263157894736842,50,0.28,0.9,1,1,0,220,0,0,0.0,0.0,0
28995,19992,006305a3-68b3-4f3c-b826-4223d7e9135b,90,73,73,2019-10-24 14:27:50,,cfabffb482af40b7dd084c471f3cc61014ab795e68ede61cdb0eeee84b1de2a8392d9d8d75ec660f9c425df907f95ff61cd8762ab21c4f6daa35bce2ccd6f1d3,,73,90,1073090,1,1.0,0.0,1,0,0.0263157894736842,50,0.28,0.9,1,1,0,220,0,0,0.0,0.0,0
28998,20121,006305a3-68b3-4f3c-b826-4223d7e9135b,75,20,75,2019-10-24 14:28:02,,cfabffb482af40b7dd084c471f3cc61014ab795e68ede61cdb0eeee84b1de2a8392d9d8d75ec660f9c425df907f95ff61cd8762ab21c4f6daa35bce2ccd6f1d3,,20,75,1020075,1,1.0,0.0,1,0,0.0263157894736842,50,0.28,0.9,1,1,0,220,0,0,0.0,0.0,0
28993,19853,006305a3-68b3-4f3c-b826-4223d7e9135b,27,58,58,2019-10-24 14:27:36,,cfabffb482af40b7dd084c471f3cc61014ab795e68ede61cdb0eeee84b1de2a8392d9d8d75ec660f9c425df907f95ff61cd8762ab21c4f6daa35bce2ccd6f1d3,,27,58,1027058,1,1.0,0.0,1,0,0.0263157894736842,50,0.28,0.9,1,1,0,220,0,0,0.0,0.0,0
28992,19783,006305a3-68b3-4f3c-b826-4223d7e9135b,74,46,46,2019-10-24 14:27:30,,cfabffb482af40b7dd084c471f3cc61014ab795e68ede61cdb0eeee84b1de2a8392d9d8d75ec660f9c425df907f95ff61cd8762ab21c4f6daa35bce2ccd6f1d3,,46,74,1046074,1,1.0,0.0,1,0,0.0263157894736842,50,0.28,0.9,1,1,0,220,0,0,0.0,0.0,0
28991,19733,006305a3-68b3-4f3c-b826-4223d7e9135b,87,69,69,2019-10-24 14:27:24,,cfabffb482af40b7dd084c471f3cc61014ab795e68ede61cdb0eeee84b1de2a8392d9d8d75ec660f9c425df907f95ff61cd8762ab21c4f6daa35bce2ccd6f1d3,,69,87,1069087,1,1.0,0.0,1,0,0.0263157894736842,50,0.28,0.9,1,1,0,220,0,0,0.0,0.0,0
28990,19680,006305a3-68b3-4f3c-b826-4223d7e9135b,23,87,23,2019-10-24 14:27:17,,cfabffb482af40b7dd084c471f3cc61014ab795e68ede61cdb0eeee84b1de2a8392d9d8d75ec660f9c425df907f95ff61cd8762ab21c4f6daa35bce2ccd6f1d3,,23,87,1023087,1,1.0,0.0,1,0,0.0263157894736842,50,0.28,0.9,1,1,0,220,0,0,0.0,0.0,0
28994,19910,006305a3-68b3-4f3c-b826-4223d7e9135b,60,85,85,2019-10-24 14:27:41,,cfabffb482af40b7dd084c471f3cc61014ab795e68ede61cdb0eeee84b1de2a8392d9d8d75ec660f9c425df907f95ff61cd8762ab21c4f6daa35bce2ccd6f1d3,,60,85,1060085,1,1.0,0.0,1,0,0.0263157894736842,50,0.28,0.9,1,1,0,220,0,0,0.0,0.0,0
6788,6338,0113952b-ebcc-4b64-a384-8764b36f08ac,43,86,86,2019-10-24 12:26:13,,1a792520e09c3322a98dacc7e01542085049d52fb4b178cbde9abc5ef3d79319e20984662f5102cb08df3001cb7c70de880a2400e5ea444d83829129b868d47c,,43,86,1043086,1,1.0,0.0,0,0,0.0,20,1.0,0.9,2,1,0,495,0,0,0.0,0.0,0
6787,6253,0113952b-ebcc-4b64-a384-8764b36f08ac,63,59,59,2019-10-24 12:25:56,,1a792520e09c3322a98dacc7e01542085049d52fb4b178cbde9abc5ef3d79319e20984662f5102cb08df3001cb7c70de880a2400e5ea444d83829129b868d47c,,59,63,1059063,1,1.0,0.0,0,0,0.0,20,1.0,0.9,2,1,0,495,0,0,0.0,0.0,0
6786,6156,0113952b-ebcc-4b64-a384-8764b36f08ac,77,50,50,2019-10-24 12:25:30,,1a792520e09c3322a98dacc7e01542085049d52fb4b178cbde9abc5ef3d79319e20984662f5102cb08df3001cb7c70de880a2400e5ea444d83829129b868d47c,,50,77,1050077,1,1.0,0.0,0,0,0.0,20,1.0,0.9,2,1,0,495,0,0,0.0,0.0,0
6785,6049,0113952b-ebcc-4b64-a384-8764b36f08ac,16,43,43,2019-10-24 12:25:07,,1a792520e09c3322a98dacc7e01542085049d52fb4b178cbde9abc5ef3d79319e20984662f5102cb08df3001cb7c70de880a2400e5ea444d83829129b868d47c,,16,43,1016043,1,1.0,0.0,0,0,0.0,20,1.0,0.9,2,1,0,495,0,0,0.0,0.0,0
6783,5906,0113952b-ebcc-4b64-a384-8764b36f08ac,36,13,36,2019-10-24 12:24:40,,1a792520e09c3322a98dacc7e01542085049d52fb4b178cbde9abc5ef3d79319e20984662f5102cb08df3001cb7c70de880a2400e5ea444d83829129b868d47c,,13,36,1013036,1,1.0,0.0,0,0,0.0,20,1.0,0.9,2,1,0,495,0,0,0.0,0.0,0
6781,5756,0113952b-ebcc-4b64-a384-8764b36f08ac,9,8,9,2019-10-24 12:24:10,,1a792520e09c3322a98dacc7e01542085049d52fb4b178cbde9abc5ef3d79319e20984662f5102cb08df3001cb7c70de880a2400e5ea444d83829129b868d47c,,8,9,1008009,1,1.0,0.0,0,0,0.0,20,1.0,0.9,2,1,0,495,0,0,0.0,0.0,0
6789,6430,0113952b-ebcc-4b64-a384-8764b36f08ac,25,26,26,2019-10-24 12:26:40,,1a792520e09c3322a98dacc7e01542085049d52fb4b178cbde9abc5ef3d79319e20984662f5102cb08df3001cb7c70de880a2400e5ea444d83829129b868d47c,,25,26,1025026,1,1.0,0.0,0,0,0.0,20,1.0,0.9,2,1,0,495,0,0,0.0,0.0,0
6780,5594,0113952b-ebcc-4b64-a384-8764b36f08ac,65,28,28,2019-10-24 12:23:39,,1a792520e09c3322a98dacc7e01542085049d52fb4b178cbde9abc5ef3d79319e20984662f5102cb08df3001cb7c70de880a2400e5ea444d83829129b868d47c,,28,65,1028065,1,1.0,0.0,0,0,0.0,20,1.0,0.9,2,1,0,495,0,0,0.0,0.0,0
6779,5538,0113952b-ebcc-4b64-a384-8764b36f08ac,74,61,61,2019-10-24 12:23:29,,1a792520e09c3322a98dacc7e01542085049d52fb4b178cbde9abc5ef3d79319e20984662f5102cb08df3001cb7c70de880a2400e5ea444d83829129b868d47c,,61,74,1061074,1,1.0,0.0,0,0,0.0,20,1.0,0.9,2,1,0,495,0,0,0.0,0.0,0
6778,5484,0113952b-ebcc-4b64-a384-8764b36f08ac,63,36,36,2019-10-24 12:23:20,,1a792520e09c3322a98dacc7e01542085049d52fb4b178cbde9abc5ef3d79319e20984662f5102cb08df3001cb7c70de880a2400e5ea444d83829129b868d47c,,36,63,1036063,1,1.0,0.0,0,0,0.0,20,1.0,0.9,2,1,0,495,0,0,0.0,0.0,0
6777,5417,0113952b-ebcc-4b64-a384-8764b36f08ac,23,87,23,2019-10-24 12:23:09,,1a792520e09c3322a98dacc7e01542085049d52fb4b178cbde9abc5ef3d79319e20984662f5102cb08df3001cb7c70de880a2400e5ea444d83829129b868d47c,,23,87,1023087,1,1.0,0.0,0,0,0.0,20,1.0,0.9,2,1,0,495,0,0,0.0,0.0,0
6782,5845,0113952b-ebcc-4b64-a384-8764b36f08ac,33,14,14,2019-10-24 12:24:28,,1a792520e09c3322a98dacc7e01542085049d52fb4b178cbde9abc5ef3d79319e20984662f5102cb08df3001cb7c70de880a2400e5ea444d83829129b868d47c,,14,33,1014033,1,1.0,0.0,0,0,0.0,20,1.0,0.9,2,1,0,495,0,0,0.0,0.0,0
6790,6532,0113952b-ebcc-4b64-a384-8764b36f08ac,11,18,18,2019-10-24 12:27:10,,1a792520e09c3322a98dacc7e01542085049d52fb4b178cbde9abc5ef3d79319e20984662f5102cb08df3001cb7c70de880a2400e5ea444d83829129b868d47c,,11,18,1011018,1,1.0,0.0,0,0,0.0,20,1.0,0.9,2,1,0,495,0,0,0.0,0.0,0
6784,5959,0113952b-ebcc-4b64-a384-8764b36f08ac,6,37,6,2019-10-24 12:24:50,,1a792520e09c3322a98dacc7e01542085049d52fb4b178cbde9abc5ef3d79319e20984662f5102cb08df3001cb7c70de880a2400e5ea444d83829129b868d47c,,6,37,1006037,1,1.0,0.0,0,0,0.0,20,1.0,0.9,2,1,0,495,0,0,0.0,0.0,0
6792,6712,0113952b-ebcc-4b64-a384-8764b36f08ac,42,29,42,2019-10-24 12:27:58,,1a792520e09c3322a98dacc7e01542085049d52fb4b178cbde9abc5ef3d79319e20984662f5102cb08df3001cb7c70de880a2400e5ea444d83829129b868d47c,,29,42,1029042,1,1.0,0.0,0,0,0.0,20,1.0,0.9,2,1,0,495,0,0,0.0,0.0,0
6793,6800,0113952b-ebcc-4b64-a384-8764b36f08ac,88,77,88,2019-10-24 12:28:27,,1a792520e09c3322a98dacc7e01542085049d52fb4b178cbde9abc5ef3d79319e20984662f5102cb08df3001cb7c70de880a2400e5ea444d83829129b868d47c,,77,88,1077088,1,1.0,0.0,0,0,0.0,20,1.0,0.9,2,1,0,495,0,0,0.0,0.0,0
6794,6910,0113952b-ebcc-4b64-a384-8764b36f08ac,6,57,57,2019-10-24 12:29:05,,1a792520e09c3322a98dacc7e01542085049d52fb4b178cbde9abc5ef3d79319e20984662f5102cb08df3001cb7c70de880a2400e5ea444d83829129b868d47c,,6,57,1006057,1,1.0,0.0,0,0,0.0,20,1.0,0.9,2,1,0,495,0,0,0.0,0.0,0
